Block Height|Block Reward
15575300|0.067734341564245972
15575305|0.051039863420895234
15575310|0.095421139936956052
15575315|0.075931250876695855
15575320|0.001912756532784104
15575325|0.011026301504764323
15575330|0.039361950857594398
15575335|0.039042083105294874
15575340|0.058576128093450954
15575345|0.168101768915422036
15575350|0.18786090269411479
15575355|0.082918811791118159
15575360|0.06573417143858915
15575365|0.034839236535252979
15575370|0.020449246589483678
15575375|0.081945933768171322
15575380|0.264665923088446865
15575385|0.205226419185446961
15575390|0.051832134134660493
15575395|0.492679999189371753
15575400|0.272050676734859264
15575405|0.104001786646380762
15575410|0.037578309905871577
15575415|0.16600382156343464
15575420|0.049473293808769713
15575425|0.043710779491991967
15575430|0.077768922906235039
15575435|0.029189271665421522
15575440|0.019937410253671822
15575445|0.026401668353073158
15575450|0.028337557514109983
15575455|0.066899296249264786
15575460|0.077436619515825117
15575465|0.019515116087950606
15575470|0.034204323722110161
15575475|0.20119700553125519
15575480|0.072497714729853278
15575485|0.022772278399461479
15575490|0.030858484875798278
15575495|0.159793143316882865
15575500|0.088899233558372346
15575505|0.06295794795470978
15575510|0.028746328518077749
15575515|0.068147140177400736
15575520|0.030733574194236995
15575525|0.006229606650123357
15575530|0.008943150947442113
15575535|0.014559379469047537
15575540|0.019441905779306648
15575545|0.118992808599882216
15575550|0.07994825203322828
15575555|0.056391350595336301
15575560|0.125381316734349738
15575565|0.082987609583236454
15575570|0.071453930322765549
15575575|0.06357330422752561
15575580|0.286942127202935817
15575585|0.012723483347711278
15575590|0.143226503189741573
15575595|0.024946603818215925
15575600|0.06205861490841848
15575605|0.064995944496798367
15575610|0.087291744408760631
15575615|0.03230993255208345
15575620|0.063934056241784174
15575625|0.008281144430211765
15575630|0.060441542975622683
15575635|0.008544404785300436
15575640|0.059226855708673028
15575645|0.079581365041245101
15575650|0.051610418271487263
15575655|0.031818079663229241
15575660|0.075231665140630893
15575665|0.063250385709927765
15575670|0.09154210349506392
15575675|0.041222599962118546
15575680|0.017332491867652324
15575685|0.090566335442587359
15575690|0.087431021124775006
15575695|0.054459141238221078
15575700|0.048501878459431638
15575705|1.934063266165379848
15575710|0.293038065187619882
15575715|0.046947038974699737
15575720|0.214509226813056498
15575725|0.066743164277018425
15575730|0.066901335182639012
15575735|0.015621625022169759
15575740|0.188042308556076648
15575745|0.111246058595346081
15575750|0.10164061471493867
15575755|0.411013985523586346
15575760|0.024512199101216239
15575765|0.030772803826007232
15575770|0.200785539755291177
15575775|0.762274033886510153
15575780|0.005075966606740771
15575785|0.05300837861968352
15575790|0.044311520126408266
15575795|0.081979961706356876
15575800|0.018329729864372512
15575805|0.019255131994418509
15575810|0.045969445060115104
15575815|0.041931197530182645
15575820|0.067614007030887587
15575825|0.081861466351840949
15575830|0.056724307417567048
15575835|0.021396205557957826
15575840|0.087607359643517028
15575845|0.027366407668775402
15575850|0.050525908692373065
15575855|0.061661136468262277
15575860|0.008868761760819732
15575865|0.012951517051104588
15575870|0.023138176983505271
15575875|0.115030893190228589
15575880|0.829342693165623664
15575885|0.01742327033576708
15575890|0.048961870636101115
15575895|0.028083991264688552
15575900|0.023730424227093806
15575905|0.053784238913301161
15575910|0.031952929860187753
15575915|0.042148532274655175
15575920|0.104155421285421619
15575925|0.086967075265244845
15575930|0.117954677757502786
15575935|0.005804868489955294
15575940|0.051906180957079405
15575945|0.084656246625707428
15575950|0.184385165956541594
15575955|0.007004029644702203
15575960|0.012700571222601376
15575965|0.03388232469166903
15575970|6.618181882043680696
15575975|0.053362778636390951
15575980|0.012987802399737575
15575985|0.069099869039402938
15575990|0.018977173013467667
15575995|0.03016398638486649
15576000|0.024488490152935644
15576005|0.136850126601606693
15576010|0.052483413905194871
15576015|0.134739895233824513
15576020|0.024411308037747951
15576025|0.042211266304386043
15576030|0.035036353313379059
15576035|0.052138262809826493
15576040|0.297478530254128536
15576045|0.106978037283681085
15576050|0.13236158313574037
15576055|0.040554667344029194
15576060|0.397355076003020386
15576065|0.043876907666908511
15576070|0.83986337925147192
15576075|0.033237111023987598
15576080|0.024759473124152342
15576085|0.072147044837492885
15576090|0.059384369567160764
15576095|0.060667064355291368
15576100|0.089374885878789655
15576105|0.055486355177051837
15576110|0.0030281626883857
15576115|0.009259817798972146
15576120|0.255493854830450253
15576125|0.147019869353166787
15576130|0.129772947067668549
15576135|0.021425943910182163
15576140|0.024663087793405726
15576145|0.143324326163241825
15576150|0.0167858304712617
15576155|0.118426179083780219
15576160|0.024975227410235479
15576165|0.482708754130061134
15576170|0.042064882156274
